item_id,Price,Name,Shopname,commentNum,start_time,end_time
56835037249,4558.00,Apple  iPhone 11 移动联通电信4G 双卡双待 黑色 全网通 (64GB),淘金手机旗舰店,1.2万+,2020-07-27 16:05:25,2020-07-27 16:05:25
69895157623,7427.00,【二手99新】Apple iPhone 11 Pro Max 白条六期免息【带充电头+数据线套装】 暗夜绿色 256G通,拍拍手机优品官方旗舰店,6,2020-07-27 16:05:25,2020-07-27 16:05:25
41393303578,3233.00,【二手99成新】Apple iPhone XR x xr 双卡双待 国行 全网通 二手 黑色 64G 全网通,鸿兴优品二手手机专营店,400+,2020-07-27 16:05:26,2020-07-27 16:05:26
70076516277,718.00,【二手9成新】6 Apple iPhone6 二手  国行全网通 国行正品 金色 64G全网通,和合优品二手商品专营店,0,2020-07-27 16:05:26,2020-07-27 16:05:26
55261926381,2999.00,【二手9成新】（Apple）二手iPhone X国行全面屏 面部识别 深空灰 64G全网通,和初二手商品专营店,300+,2020-07-27 16:05:27,2020-07-27 16:05:27
70074187664,3037.00,【二手9成新】APPLE iPhone XR x xr 双卡双待 国行正品 4G全网通 二手 黑色 64G,好好二手手机专营店,100+,2020-07-27 16:05:27,2020-07-27 16:05:27
69324297896,4939.00,Apple   iPhone 11 (A2223) 移动联通电信4G 双卡双待 绿色 128GB,京东电竞手机官方旗舰店,2400+,2020-07-27 16:05:27,2020-07-27 16:05:27
65118569440,7249.00,【二手95新】Apple iPhone 11 Pro Max 11 Pro Max  金色 256G,闪回二手商品专营店,10+,2020-07-27 16:05:28,2020-07-27 16:05:28
68350668069,2399.00,【二手9新】Apple iPhone 8Plus 8plus  二手 国行 5.5英寸 深空灰 64G 全网通,星际二手商品专营店,200+,2020-07-27 16:05:28,2020-07-27 16:05:28
56649290422,8528.00,【国行原封正品】 iPhone 11 Pro MAX 暗夜绿色 256G,新松联手机旗舰店,2300+,2020-07-27 16:05:28,2020-07-27 16:05:28
58508494895,3299.00,【二手9成新】xr 二手 Apple iphone xr 二手 黑色 128G 全网通,瓜子二手商品专营店,5300+,2020-07-27 16:05:29,2020-07-27 16:05:29
21580945426,2399.00,【二手9成新】Apple iPhone8 plus 8p国行2手 拍照电竞游戏 金色 64G 全网通,发动机优品二手手机专营店,3300+,2020-07-27 16:05:29,2020-07-27 16:05:29
69061522886,3588.00,Apple  iPhone8 Plus  全网通 深空灰 公开(128G)标配,新松联手机旗舰店,1.2万+,2020-07-27 16:05:29,2020-07-27 16:05:29
61486378437,6499.00,【二手9成新】Apple iPhone 11 Pro  11 Pro二手 暗夜绿色 256G,闪回二手商品专营店,10+,2020-07-27 16:05:30,2020-07-27 16:05:30
55881596102,5388.00,(Apple) IPhoneXS/XS max海外版单卡随机全新有锁已激活支持移动联通 iPhone XS Max 金色 256G【美版有锁激活】,易呗海外专营店,600+,2020-07-27 16:05:30,2020-07-27 16:05:30
69172052511,1688.00,【二手9成新】8 Apple iPhone 8 二手 国行 全网通 深空灰 64G  全网通,远洋二手商品专营店,100+,2020-07-27 16:05:31,2020-07-27 16:05:31
64244448125,4299.00,【二手95新】Apple iPhone X s Max xsmax xs max 二手国行 金色 64G 全网通,星际二手商品专营店,20+,2020-07-27 16:05:31,2020-07-27 16:05:31
56997029751,7399.00,【现货国行】Apple  iPhone11 Pro max  双卡双待 金色 全网通64G,鹏瑶旗舰店,200+,2020-07-27 16:05:32,2020-07-27 16:05:32
69172711466,3049.00,【二手9成新】x Apple iPhone x 二手 全面屏 面容识别 银色 64G 全网通,远洋二手商品专营店,600+,2020-07-27 16:05:32,2020-07-27 16:05:32
70802868558,5399.00,【二手99新】11 二手 Apple iPhone 11 二手大陆国行全网通游戏靓机 白色 256G 全网通,爱点优品二手手机专营店,0,2020-07-27 16:05:32,2020-07-27 16:05:32
69634838016,1358.00,【二手9成新】Apple iPhone SE SE二手 黑色 128G全网通,和合优品二手商品专营店,7,2020-07-27 16:05:33,2020-07-27 16:05:33
56662154332,7489.00,Appleiphone11pro max新品 深空灰 64GB,疆界互联旗舰店,2700+,2020-07-27 16:05:33,2020-07-27 16:05:33
36493887284,4149.00,【二手9成新】Apple iPhone XS Max XS max 国行全网通 金色 64G,闪回二手商品专营店,90+,2020-07-27 16:05:33,2020-07-27 16:05:33
44151994329,866.00,【二手9成新】Apple iPhone6s 二手国行全网通 6s 4.7寸 金色 64G,优锋派二手商品专营店,40+,2020-07-27 16:05:33,2020-07-27 16:05:33
57800388970,4878.00,Apple  iPhone 11  白色 全网通128G,新松联手机旗舰店,3.9万+,2020-07-27 16:05:34,2020-07-27 16:05:34
44030173868,5169.00,现货速发 Apple iPhone XS Max 银色 64GB,臻火旗舰店,300+,2020-07-27 16:05:34,2020-07-27 16:05:34
71379287991,1599.00,【二手9成新】 Apple iPhone7 7  二手 iPhone7 正品国行  iPhone7 磨砂黑 256G 全网通,小皮科技二手商品旗舰店,0,2020-07-27 16:05:34,2020-07-27 16:05:34
66926385618,999.00,Apple iPhone 7 7二手 大陆国行 玫瑰金 32G,拍拍二手官方旗舰店,500+,2020-07-27 16:05:35,2020-07-27 16:05:35
56835037249,4558.00,Apple  iPhone 11 移动联通电信4G 双卡双待 黑色 全网通 (64GB),淘金手机旗舰店,1.2万+,2020-07-27 16:05:35,2020-07-27 16:05:35
30823472863,6999.00,Apple iphone x X（A1865）全新全网通4G 银色 256GB,臻云商手机专营店,90+,2020-07-27 16:05:36,2020-07-27 16:05:36
65111060108,6549.00,【二手95新】Apple iPhone 11 Pro 11 Pro  暗夜绿色 256G,闪回二手商品专营店,5,2020-07-27 16:05:36,2020-07-27 16:05:36
57513342462,5299.00,Apple iPhone 11  【京东白条分期0首付3期免息】 双卡双待 黑色 白条分期128GB,豫穆手机专营店,1900+,2020-07-27 16:05:36,2020-07-27 16:05:36
71226658750,4533.00,Apple iPhone 11  11 128G 国行 全网通 插卡即用 双卡双待 绿色,质臻二手手机质检小店,0,2020-07-27 16:05:37,2020-07-27 16:05:37
70879191816,2339.00,【二手9成新】8p Apple iPhone 8 Plus 8Plus 二手 二手 灰色 64G 全网通,得亿优品二手商品专营店,100+,2020-07-27 16:05:37,2020-07-27 16:05:37
